1719523083807700189,46
1719523084100797909,184
1719523085122836139,184
1719523085132444114,184
1719523085141632613,184
1719523085152550309,184
1719523085163565571,184
1719523085175505125,184
1719523085262907110,184
1719523085274630766,184
1719523085284916705,184
1719523085296146296,184
1719523085305719488,184
1719523085319078009,184
1719523085329251663,184
1719523085338966034,184
1719523085350392900,184
1719523085364980089,184
1719523085379963106,184
1719523085393453399,184
1719523085405651346,184
1719523085417358971,184
1719523085427779754,184
1719523085437725478,184
1719523085447468009,184
1719523085457159693,184
1719523085466942287,184
1719523085476503319,184
1719523085486193947,184
1719523085495830401,184
1719523085505322955,184
1719523085515556735,184
1719523085526015821,184
1719523085537015243,184
1719523085548085287,184
1719523085560654871,184
1719523085572522203,184
1719523085586405701,184
1719523085595408125,184
1719523085604474644,184
1719523085613734884,184
1719523085626160537,184
1719523085638117658,184
1719523085648068407,184
1719523085659241584,184
1719523085669827482,184
1719523085682003893,184
1719523085694724193,184
1719523085704128077,184
1719523085715435298,184
1719523085726413665,184
1719523085736521913,184
1719523085747694226,184
1719523085759076196,184
1719523085771415291,184
1719523085780979587,184
1719523085793040258,184
1719523085804312280,184
1719523085842728371,184
1719523085850703817,184
1719523085861814340,184
1719523085871503368,184
1719523085882267021,184
1719523085895114869,184
1719523085903693018,184
1719523085919385518,184
1719523085926160072,184
1719523085936160131,184
1719523085948399676,184
1719523085959853357,184
1719523085970132736,184
1719523085980705386,184
1719523085995250560,184
1719523086004121309,184
1719523086014765765,184
1719523086025915615,184
1719523086037782787,184
1719523086048333102,184
1719523086059318124,184
1719523086071781856,184
1719523086083279599,184
1719523086092951444,184
1719523086102900304,184
1719523086114923632,184
1719523086126647897,184
1719523086137897552,184
1719523086147730928,184
1719523086159286653,184
1719523086171496120,184
1719523086181318040,184
1719523086192160315,184
1719523086204174619,184
1719523086214919680,184
1719523086225269073,184
1719523086236833791,184
1719523086248727842,184
1719523086258023186,184
1719523086271005494,184
1719523086282614690,184
1719523086292154475,184
1719523086304631485,184
1719523086314545659,184
1719523086326048042,184
1719523086337464668,184
1719523086347910218,184
1719523086357934181,184
1719523086370413303,184
1719523086381945733,184
1719523086391570316,184
1719523086403926594,184
1719523086416173403,184
1719523086426511661,184
1719523086436828190,184
1719523086447906522,184
1719523086458513539,184
1719523086471361963,184
1719523086480825590,184
1719523086493353191,184
1719523086503308164,184
1719523086514474141,184
1719523086526188614,184
1719523086537352703,184
1719523086548132195,184
1719523086559810893,184
1719523086570147103,184
1719523086581529041,184
1719523086591684072,184
1719523086602629096,184
1719523086615102138,184
1719523086626441870,184
1719523086637250898,184
1719523086648991386,184
1719523086659550341,184
1719523086671214735,184
1719523086681519906,184
1719523086692655131,184
1719523086707699619,184
1719523086717603137,184
1719523086728258953,184
1719523086739995537,184
1719523086749559609,184
1719523086760672852,184
1719523086771393978,184
1719523086781259385,184
1719523086793670862,184
1719523086804529616,184
1719523086817824202,184
1719523086827706633,184
1719523086838000444,184
1719523086848297294,184
1719523086859509350,184
1719523086872579111,184
1719523086881029264,184
1719523086893103694,184
1719523086903122313,184
1719523086917511299,184
1719523086926500860,184
1719523086936545910,184
1719523086949124038,184
1719523086958944006,184
1719523086972272704,184
1719523086980876100,184
1719523086993253114,184
1719523087003322099,184
1719523087016541680,184
1719523087025639621,184
1719523087036579333,184
1719523087048449193,184
1719523087060713186,184
1719523087071195151,184
1719523087081039823,184
1719523087091648857,184
1719523087104003855,184
1719523087115085162,184
1719523087126269891,184
1719523087137092422,184
1719523087148207936,184
1719523087158972357,184
1719523087170406327,184
1719523087181616462,184
1719523087191632425,184
1719523087203608874,184
1719523087214972190,184
1719523087226294098,184
1719523087237276561,184
1719523087247551044,184
1719523087261723589,184
1719523087271346571,184
1719523087281651101,184
1719523087293131821,184
1719523087306938169,184
1719523087316763865,184
1719523087328603039,184
1719523087337720660,184
1719523087349935630,184
1719523087359383609,184
1719523087371228862,184
1719523087381150748,184
1719523087392036029,184
1719523087403346322,184
1719523087415363762,184
1719523087427831141,184
1719523087435853658,184
1719523087448851710,184
1719523087459292428,184
1719523087471105458,184
1719523087481867607,184
1719523087492944563,184
1719523087503268964,184
1719523087514911312,184
1719523087525324255,184
1719523087538194694,184
1719523087549071143,184
1719523087559433560,184
1719523087570830122,184
1719523087581001888,184
1719523087592131643,184
1719523087603041659,184
1719523087614917631,184
1719523087626476301,184
1719523087636389579,184
1719523087648380716,184
1719523087659406953,184
1719523087670890808,184
1719523087682515012,184
1719523087693414309,184
1719523087703572860,184
1719523087714818578,184
1719523087725804657,184
1719523087738361185,184
1719523087749872176,184
1719523087759243902,184
1719523087773416191,184
1719523087781134397,184
1719523087793319256,184
1719523087803614570,184
1719523087815861476,184
1719523087827693673,184
1719523087839819238,184
1719523087849703301,184
1719523087858791579,184
1719523087871551045,184
1719523087882458566,184
1719523087893566945,184
1719523087903018732,184
1719523087917061105,184
1719523087927059948,184
1719523087936920011,184
1719523087949195172,184
1719523087959088674,184
1719523087972096869,184
1719523087981297304,184
1719523087992689354,184
1719523088003328755,184
1719523088014679622,184
1719523088025638246,184
1719523088036359948,184
1719523088048226192,184
1719523088058520003,184
1719523088071327404,184
1719523088081337735,184
1719523088093101102,184
1719523088103732567,184
1719523088113874990,184
1719523088126136775,184
1719523088136454137,184
1719523088147615378,184
1719523088160010023,184
1719523088171742928,184
1719523088181464563,184
1719523088192152730,184
1719523088203349939,184
1719523088214959231,184
1719523088229520052,184
1719523088237822305,184
1719523088251715018,184
1719523088260816512,184
1719523088273233940,184
1719523088281609503,184
1719523088292489729,184
1719523088303553309,184
1719523088314290850,184
1719523088328059503,184
1719523088337992780,184
1719523088350907474,184
1719523088359004773,184
1719523088370981191,184
1719523088383367068,184
1719523088393031393,184
1719523088402939455,184
1719523088414421999,184
1719523088426042331,184
1719523088437079991,184
1719523088451469490,184
1719523088459939226,184
1719523088471924123,184
