1719529511820906836,52
1719529513800725817,2739
1719529513810793663,2539
1719529513819950560,2539
1719529513829023082,2539
1719529513838002374,2539
1719529513847074640,2539
1719529513856325616,2539
1719529513868418515,2744
1719529513879889231,2539
1719529513889682348,2539
1719529513931283661,1148879
1719529513941845372,710965
1719529513952176728,652510
1719529513962463442,652510
1719529513972740305,599390
1719529513982914692,599595
1719529513993058130,599390
1719529514003117571,579093
1719529514014973941,558723
1719529514025516470,558723
1719529514035182291,558723
1719529514046469542,558723
1719529514057523752,558928
1719529514068955820,558723
1719529514079746053,558723
1719529514090807716,558723
1719529514102043748,551623
1719529514113014350,551623
1719529514124682724,551623
1719529514135192674,551623
1719529514146634607,551828
1719529514157516240,551623
1719529514168814759,551623
1719529514179777664,551623
1719529514191282055,551623
1719529514201997874,551623
1719529514213038931,551623
1719529514224161531,551828
1719529514235587154,551623
1719529514246484691,551623
1719529514257353060,510323
1719529514268484190,510323
1719529514279771068,510323
1719529514290705938,491451
1719529514301989332,472429
1719529514313054290,472634
1719529514324027942,472429
1719529514335956708,472429
1719529514346233715,381400
1719529514362079280,397746
1719529514373551654,382875
1719529514382987377,375827
1719529514392549576,367649
1719529514402373048,348675
1719529514413676522,354665
1719529514426204894,341401
1719529514436761284,341596
1719529514448962286,345190
1719529514458577305,354026
1719529514470293064,356260
1719529514480947888,359503
1719529514492820615,352713
1719529514503074988,351589
1719529514515029261,345484
1719529514525665022,352366
1719529514535650781,355044
1719529514548166564,349137
1719529514559495879,355490
1719529514570315048,355162
1719529514580979589,351668
1719529514593255813,356933
1719529514602938761,351936
1719529514614568846,357653
1719529514626370034,355297
1719529514638521149,350770
1719529514648182249,358098
1719529514658672046,353510
1719529514670879352,361269
1719529514681162576,358561
1719529514691769781,353075
1719529514703246412,360679
1719529514714816339,356487
1719529514725188588,362060
1719529514735945841,354448
1719529514747591055,362687
1719529514759532353,356133
1719529514769655770,363007
1719529514780897809,357455
1719529514792439133,365323
1719529514804429795,339287
1719529514814795920,348059
1719529514825359143,324642
1719529514837674496,329559
1719529514847554720,342864
1719529514859002154,330851
1719529514869991121,324710
1719529514882211850,347218
1719529514892769602,325763
1719529514906779992,330952
1719529514917205032,341369
1719529514927349092,329299
1719529514937284065,322348
1719529514947538855,345919
1719529514959248274,347191
1719529514970911122,330174
1719529514981154530,328564
1719529514991751460,340149
1719529515003088477,329473
1719529515014821298,329789
1719529515025512634,347882
1719529515037524653,329690
1719529515048705271,324586
1719529515059163623,332425
1719529515069802133,326584
1719529515082157148,333190
1719529515092556089,325802
1719529515103831219,346823
1719529515113819490,346679
1719529515125371919,327571
1719529515137079590,334529
1719529515148101278,329072
1719529515161579315,332490
1719529515171975096,331292
1719529515182302590,327142
1719529515192221160,332882
1719529515203211926,333909
1719529515215168775,344676
1719529515225968157,333897
1719529515236099040,328001
1719529515248419793,331463
1719529515259937906,332797
1719529515270754115,328570
1719529515281318269,334249
1719529515292265569,345578
1719529515303802443,333780
1719529515314682066,334872
1719529515325290538,328957
1719529515336660958,328874
1719529515348516666,351286
1719529515359106193,321933
1719529515371998065,350290
1719529515381951735,328087
1719529515392921043,333965
1719529515403718978,333472
1719529515414416678,327892
1719529515426567014,334429
1719529515437411804,327765
1719529515448010708,331362
1719529515459810629,324070
1719529515470682986,349587
1719529515481227010,332955
1719529515492667698,327190
1719529515503534766,334434
1719529515514409565,325522
1719529515525328864,331358
1719529515537002045,351191
1719529515548299337,328202
1719529515558973655,333123
1719529515570225131,328605
1719529515581744070,334154
1719529515592675259,325629
1719529515603676608,343873
1719529515614456481,346976
1719529515625975941,327088
1719529515637836583,328849
1719529515649384764,349904
1719529515659541895,326455
1719529515670434755,331879
1719529515682481522,333079
1719529515692477531,327383
1719529515704687515,339522
1719529515715506834,349180
1719529515726310410,327139
1719529515736864679,332350
1719529515748384330,331242
1719529515759744573,326219
1719529515771104649,333457
1719529515781813504,333254
1719529515792852064,329607
1719529515804375702,332938
1719529515814544122,329121
1719529515826274937,340234
1719529515837531800,348275
1719529515852540428,323098
1719529515862200129,346171
1719529515872238896,330410
1719529515882812945,325975
1719529515892921076,333846
1719529515905174268,332774
1719529515915282245,333463
1719529515926324780,352106
1719529515936856921,327196
1719529515947818407,333075
1719529515959999771,328275
1719529515971408069,333829
1719529515981395289,327936
1719529515992106325,333316
1719529516004142237,332023
1719529516015319144,331512
1719529516025737807,329320
1719529516037722372,331182
1719529516048955824,333117
1719529516059699560,331405
1719529516070404225,331200
1719529516081725544,331792
1719529516092885104,349247
1719529516104416447,330055
1719529516114526300,318326
1719529516126544538,345428
1719529516138646849,326404
1719529516149302651,335180
1719529516159230187,342449
1719529516171450053,330605
1719529516182112263,331641
1719529516191968197,348097
1719529516204343343,327133
1719529516215455243,329562
1719529516226368450,327641
1719529516236868177,329858
1719529516248760577,328769
1719529516259825190,348404
1719529516270077961,333416
1719529516281144951,333416
1719529516292583696,330398
1719529516303827945,333223
1719529516315609988,327771
1719529516326152232,333762
1719529516338021778,342407
1719529516348771435,332965
1719529516358625941,326627
1719529516372696714,333178
1719529516383340464,340121
1719529516393450173,342244
1719529516403489558,326462
1719529516415170817,331520
1719529516426254830,340947
1719529516437933066,340678
1719529516447759680,325608
1719529516459558845,338553
1719529516470769949,327536
1719529516481981384,332504
1719529516492435998,336194
1719529516504072622,334449
1719529516515924509,334080
1719529516525993617,334080
1719529516537375238,342410
1719529516549477487,330311
1719529516559619722,329518
1719529516569865770,343473
1719529516581973287,326258
1719529516593541415,338443
1719529516604827699,332751
1719529516614676814,319050
1719529516626606893,334103
1719529516638366741,333102
1719529516648773382,335690
1719529516658957819,335485
1719529516670556284,343935
1719529516681797766,326451
1719529516692107801,339710
1719529516703510216,313679
1719529516715612352,332697
1719529516726166714,326415
1719529516737590524,339179
1719529516748189248,335595
1719529516759770372,331432
1719529516770482878,337629
1719529516782140873,331653
1719529516792837737,337338
1719529516804684667,337440
1719529516815318532,323699
1719529516825451858,343590
1719529516841419016,336861
1719529516857321399,329477
1719529516867252143,328430
1719529516876936048,327434
1719529516886694707,329796
1719529516896856985,329077
1719529516908408595,328872
1719529516918475132,333857
1719529516929274089,333418
1719529516939993530,339100
1719529516949759281,354903
1719529516960343796,340153
1719529516970943404,341238
1719529516982176719,341320
1719529516992030265,341115
1719529517003787560,345634
1719529517014866944,347341
1719529517026277694,347341
1719529517037588317,348244
1719529517048486509,344307
1719529517059742143,349995
1719529517069951764,350835
1719529517081428368,343532
1719529517092977984,349596
1719529517104183106,349311
1719529517114507268,351054
1719529517126264327,351948
1719529517137327102,350531
1719529517148318472,350017
1719529517159266823,349812
1719529517172286941,351754
1719529517183060672,352110
1719529517193326269,347979
1719529517204395194,352830
1719529517216014038,352765
1719529517226510486,351581
1719529517236963087,351376
1719529517248974169,347496
1719529517260185753,349266
1719529517271284563,348655
1719529517281016313,348655
1719529517293165938,331795
1719529517304687801,347375
1719529517315607777,347659
1719529517325689358,347454
1719529517337496173,344947
1719529517348496491,346001
1719529517358715058,346001
1719529517370984461,341905
1719529517382015825,344995
1719529517393035621,335024
1719529517403230127,344905
1719529517415120506,343787
1719529517427211326,336907
1719529517437693394,327095
1719529517447774872,327095
1719529517461486835,344343
1719529517471585656,345048
1719529517482236638,327228
1719529517492919691,327023
1719529517504520657,343310
1719529517515734050,343457
1719529517526053535,343457
1719529517537195396,328907
1719529517551412061,342431
1719529517561390510,342636
1719529517571727470,341184
1719529517582513322,341169
1719529517593964058,341462
1719529517603779697,338794
1719529517615490820,338794
1719529517627257605,324773
1719529517638592723,333039
1719529517649000416,335894
1719529517659447992,335689
1719529517671254654,335700
1719529517682264582,329306
1719529517693363829,329306
1719529517704763805,337512
1719529517716161882,340027
1719529517726623272,328513
1719529517737835606,328308
1719529517748471118,343657
1719529517760943246,343652
1719529517771494226,337876
1719529517782206541,337876
1719529517793202862,336488
1719529517804567353,344752
1719529517815121656,346515
1719529517826252004,346310
1719529517838403525,346654
1719529517848634487,342551
1719529517859895634,333665
1719529517871395372,343072
1719529517882301610,326246
1719529517893906122,346042
1719529517904211657,333773
1719529517916230472,340673
1719529517927108475,331417
1719529517938808412,345013
1719529517949113178,345013
1719529517960571273,347392
1719529517971721515,348269
1719529517982601766,350942
1719529517993322654,352685
1719529518004251777,355792
1719529518015544225,353393
1719529518026196937,351145
1719529518038546191,360347
1719529518048751431,363223
1719529518060356353,364422
1719529518070863069,364466
1719529518082600325,367632
1719529518093406356,367730
1719529518104804641,371000
1719529518115224305,376022
1719529518127975280,374961
1719529518138431537,374961
1719529518148363900,378652
1719529518159583632,378447
1719529518170458316,360954
1719529518182452316,359680
1719529518193936606,343525
1719529518204558011,344514
1719529518215131123,345521
1719529518226487105,343250
1719529518238000512,340300
1719529518249456171,342741
1719529518260707292,343337
1719529518270960202,347525
1719529518281614420,347525
1719529518292553084,345198
1719529518304314244,344595
1719529518315099249,345238
1719529518326170439,345033
1719529518337320692,349449
1719529518348838841,344822
1719529518359612777,344822
1719529518371283051,345545
1719529518382326888,341088
1719529518393284773,337715
1719529518404075473,337510
1719529518415362155,359173
1719529518426616077,343795
1719529518438015093,341488
1719529518448864447,341488
1719529518460444528,361815
1719529518471623053,346144
1719529518482665627,343021
1719529518492925372,342816
1719529518504670888,344556
1719529518515920008,339228
1719529518527462325,334710
1719529518538639191,333829
1719529518549378925,349819
1719529518559225574,334133
1719529518571423902,351023
1719529518581492962,335291
1719529518593402119,332899
1719529518603948736,350876
1719529518615041929,335742
1719529518628193093,352869
1719529518638382914,337315
1719529518649048533,339469
1719529518659465616,339264
1719529518670844581,357292
1719529518682594982,341250
1719529518692931372,341250
1719529518703963074,340456
1719529518715387898,342601
1719529518725980471,344487
1719529518737421793,340015
1719529518748084793,334345
1719529518760030210,337016
1719529518770085337,336555
1719529518782157592,336555
1719529518792266478,341655
1719529518804300592,339541
1719529518815755869,340203
1719529518826461233,339998
1719529518837699074,342074
1719529518849156099,342446
1719529518859822452,342446
1719529518870501529,343462
1719529518882717104,342361
1719529518893425205,337123
1719529518904112503,352529
1719529518916453782,342790
1719529518926831550,337613
1719529518937918194,319843
1719529518948835175,319843
1719529518959479547,321122
1719529518971208555,320159
1719529518982284317,321329
1719529518992479066,322240
1719529519004005217,323828
1719529519015777728,325297
1719529519026555825,325297
1719529519037701648,327192
1719529519049399957,324964
1719529519059512598,326834
1719529519072201262,338150
1719529519083176434,343991
1719529519094259421,336421
1719529519104967236,339150
1719529519117007256,349564
1719529519127305778,343684
1719529519138138250,349979
1719529519148665682,352667
1719529519158744102,353716
1719529519171242452,353514
1719529519181854435,354963
1719529519192226336,355454
1719529519204241980,356150
1719529519215897106,352958
1719529519226342057,352375
1719529519236757959,350778
1719529519248909447,357042
1719529519260406507,355593
1719529519270800878,340943
1719529519281636066,346209
1719529519292668739,350771
1719529519304454625,340814
1719529519315282270,341710
1719529519325743780,344138
1719529519337683987,340529
1719529519348811272,363218
1719529519359973880,363218
1719529519370835510,365781
1719529519382832653,367245
1719529519393358325,368803
1719529519403796194,368598
1719529519415654513,368742
1719529519427126710,368969
1719529519437903956,364513
1719529519449147915,364513
1719529519459869192,367549
1719529519471658602,366763
1719529519482793459,367262
1719529519493519753,367057
1719529519504406108,366443
1719529519514810419,367684
1719529519525920230,367684
1719529519538219493,360945
1719529519549548019,349438
1719529519560200676,370190
1719529519570420260,340402
1719529519583040583,334455
1719529519594978702,326665
1719529519605320629,316842
1719529519616186578,327019
1719529519626777275,328611
1719529519638165981,330569
1719529519649594229,335891
1719529519660254095,340156
1719529519671619156,340858
1719529519682731689,338985
1719529519693485923,342203
1719529519704087331,340265
1719529519716100977,342109
1719529519726441913,341151
1719529519736790147,341860
1719529519749545274,341859
1719529519760545615,342736
1719529519771485543,343227
1719529519782543324,343227
1719529519792937458,341477
1719529519804612083,340275
1719529519816384926,342633
1719529519826787777,324224
1719529519837852723,346198
1719529519848824711,333395
1719529519860078357,346588
1719529519871125282,332964
1719529519884792224,334520
1719529519895449770,343122
1719529519905926182,331663
1719529519917734790,345136
1719529519928247451,331993
1719529519939054814,346251
1719529519949359564,333946
1719529519959765601,340818
1719529519971665587,330869
